index,lat,lon,energy_type,label,region,country_code
5266,41.4633299,-5.6334627,solar,1,Europe,ES
5267,27.3263027,31.2016775,solar,1,Africa,EG
5268,10.380166826859039,8.151617546720928,wind,0,Africa,NG
5269,26.19653,-100.5300594,wind,1,North America,MX
5270,38.9706454,112.5985419,wind,1,Oceania,CN
5271,-33.5873231,-71.0045403,hydro,1,South America,CL
5272,9.778361684359709,21.69000306020044,hydro,0,Africa,CF
5275,-28.5380941,-65.6107259,wind,1,South America,AR
5276,-28.1320029,-55.0546408,hydro,1,South America,BR
5277,49.222039,-65.5001856,wind,1,North America,CA
5278,55.220182,-120.833019,wind,1,North America,CA
5279,50.8149414846546,-51.5047656057572,wind,0,North America,CA
5280,32.5671065,117.4021299,wind,1,Oceania,CN
5281,-7.7045271,111.6600665,hydro,1,Oceania,ID
5282,46.2106357,89.4851446,wind,1,Asia,CN
5284,33.40354104192791,-103.36637479603785,solar,0,North America,US
5285,48.58161326478616,104.21434601724371,solar,0,Asia,MN
5286,-15.7926549,-43.0574436,solar,1,South America,BR
5287,49.1452079,6.1790266,solar,1,Europe,FR
5288,12.0178515,103.1708021,hydro,1,Asia,TH
5289,-34.1029656,-56.1023712,wind,1,South America,UY
5291,34.26914329902175,131.43127954113504,solar,0,Asia,JP
5292,61.737371412996154,-41.27886474600774,wind,0,Asia,GL
5293,38.190651,-89.684079,solar,1,North America,US
5294,26.6747005,-98.9780711,wind,1,North America,US
5296,67.05165279800701,-71.55899286683389,solar,0,North America,CA
5299,53.6888479,-103.3476671,hydro,1,North America,CA
5300,46.529942326093405,67.69509096720168,wind,0,Asia,KZ
5302,50.0334215,-102.5850623,wind,1,North America,CA
5303,-9.230817160340429,61.85321135771764,hydro,0,Asia,MU
5304,41.09115350151016,95.23465699299311,wind,0,Asia,CN
5305,43.408594,-95.6492257,wind,1,North America,US
5307,-34.64598177131715,141.80273496252164,wind,0,Oceania,AU
5308,53.35268571106114,142.89057011187663,solar,0,Asia,RU
5310,9.493234815677923,-81.27718635998338,solar,0,South America,PA
5312,37.3868839,31.2178811,hydro,1,Europe,TR
5313,-6.8777211,-36.8407334,wind,1,South America,BR
5315,33.346944,-111.603056,solar,1,North America,US
5317,-4.772574114459076,55.155867472964076,hydro,0,Asia,SC
5318,26.1407847,-97.4949369,wind,1,North America,US
5319,44.347995,4.7031713,solar,1,Europe,FR
5320,66.105575,-17.2832926,hydro,1,Europe,IS
5322,51.0036323,3.846108,solar,1,Europe,BE
5323,61.2497147,24.9390731,hydro,1,Europe,FI
5324,31.4620539,91.9664025,wind,1,Asia,CN
5325,40.69852970546019,116.63193100896854,wind,0,Asia,CN
5327,11.013390746881896,47.03990425901884,geothermal,0,Africa,SO
5328,-6.503405700264203,120.34804099992903,solar,0,Asia,ID
5329,40.6152057,-89.0464398,wind,1,North America,US
5331,24.73410413418455,70.3657434788627,wind,0,Asia,PK
5332,42.8848225,13.7870757,solar,1,Europe,IT
5334,37.3326451,100.1712065,wind,1,Asia,CN
5335,38.3490414,-3.0173512,solar,1,Europe,ES
5336,53.72654572674038,-12.86559688261687,wind,0,Europe,IE
5339,36.61657775219031,-88.04095983117514,wind,0,North America,US
5340,35.1484244,113.5612428,wind,1,Oceania,CN
5341,-5.460921812722432,-66.28596933506998,solar,0,South America,BR
5343,23.5761527,68.9311062,wind,1,Asia,IN
5344,69.52806163057983,-3.913253082145758,solar,0,Europe,SJ
5345,-25.1353228,31.196604,solar,1,Africa,ZA
5346,-31.6858043,28.8833703,hydro,1,Africa,ZA
5347,-31.9565969,26.829377,solar,1,Africa,ZA
5348,1.6713257005196667,10.992310839665663,solar,0,Africa,GQ
5349,30.379866,-89.119233,solar,1,North America,US
5350,-28.3782657,151.6870637,wind,1,Oceania,AU
5352,23.828880894270398,-109.96758418138752,hydro,0,North America,MX
5354,44.0059351,-82.9409529,wind,1,North America,US
5355,38.0883713,-80.6479634,wind,1,North America,US
5356,40.6206889,-90.777975,wind,1,North America,US
5357,21.4836603,-87.9696024,wind,1,North America,MX
5358,-14.229615,-39.4630501,hydro,1,South America,BR
5360,48.3860062,29.6304558,solar,1,Europe,UA
5361,39.3467604,101.5526819,wind,1,Asia,CN
5362,42.526689,-87.993534,solar,1,North America,US
5363,43.2597,-70.8597,hydro,1,North America,US
5364,-26.129206472996053,135.98815683951767,solar,0,Oceania,AU
5365,68.79802221227739,57.56234408635419,wind,0,Asia,RU
5366,-34.151623,18.8970128,hydro,1,Africa,ZA
5370,57.698203276232846,3.4150470728666846,wind,0,Europe,NO
5371,52.563935823430626,-4.183946191447916,solar,0,Europe,GB
5372,7.538144544314349,142.93483763715574,solar,0,Asia,FM
5374,42.2652786,110.1267826,wind,1,Oceania,CN
5375,11.5324028,-3.2541304,solar,1,Africa,BF
5376,23.8226831,113.5956621,wind,1,Oceania,CN
5378,28.9671957,109.146995,hydro,1,Asia,CN
5380,54.5756597963248,154.87587847665804,solar,0,Asia,RU
5382,35.1197084,32.951949,solar,1,Europe,CY
5383,38.7664965,-7.9046819,solar,1,Europe,PT
5384,4.4964534,18.4770175,solar,1,Africa,CF
5385,40.066525263054544,83.99214712016104,wind,0,Asia,CN
5386,51.5965141,8.5170423,solar,1,Europe,DE
5387,-1.8746982346003094,-73.59366207332182,solar,0,South America,PE
5388,48.5224857,9.0945664,solar,1,Europe,DE
5389,21.145151629942518,43.27729903348893,hydro,0,Africa,SA
5390,54.2365627,-1.3969535,solar,1,Europe,GB
5391,27.6090043,86.4339334,hydro,1,Asia,NP
5392,53.1377238,17.2770073,solar,1,Europe,PL
5394,43.537391,-1.502607,solar,1,Europe,FR
5395,-33.2958706,27.371369,wind,1,Africa,ZA
5396,-14.9518439,-49.5246264,solar,1,South America,BR
5397,37.685556,-104.108333,solar,1,North America,US
5398,-32.8974563,26.0681586,wind,1,Africa,ZA
5399,24.933554936512962,-10.049191718070773,wind,0,Africa,MA
5401,43.6652639,144.0711766,hydro,1,Oceania,JP
5402,60.34464881417429,0.4716715866275649,solar,0,Europe,GB
5404,47.80304807247606,-126.88283918500943,wind,0,North America,CA
5405,40.4145667,99.7437023,wind,1,Asia,CN
5407,35.813611,78.750278,solar,1,Asia,US
5408,61.82567350965665,108.81015977443195,wind,0,Asia,RU
5410,26.4267052,72.8761615,wind,1,Asia,IN
5411,24.9716269,67.8523628,wind,1,Asia,PK
5412,25.1626789,112.1238403,wind,1,Oceania,CN
5413,43.428217417272904,-13.511007381376146,hydro,0,Europe,ES
5414,4.113868336040753,99.00683556943238,geothermal,0,Asia,ID
5415,37.9755049,37.0224371,hydro,1,Europe,TR
5416,38.9089679,88.1434607,wind,1,Asia,CN
5417,11.0855262,76.7128535,wind,1,Asia,IN
5418,45.73823031668016,-72.11415020874489,solar,0,North America,CA
5419,34.7306,-118.135,solar,1,North America,US
5421,59.3213334,9.6572421,hydro,1,Europe,NO
5423,62.49054661071361,-49.94065059349147,solar,0,Asia,GL
5425,49.0014321,8.4254462,solar,1,Europe,DE
5426,37.8543686,-122.4210909,wind,1,North America,US
5427,-18.5678861,27.031518,solar,1,Africa,ZW
5428,43.948025,-98.6585511,wind,1,North America,US
5429,32.3496642,-100.2072721,wind,1,North America,US
5430,38.5422565,21.4264238,solar,1,Europe,GR
5431,31.0880654,-91.6188062,hydro,1,North America,US
5432,31.0628406,107.2949857,hydro,1,Asia,CN
5433,68.79681537090151,75.47945160641513,wind,0,Asia,RU
5434,55.113595623887576,-120.24877034021912,hydro,0,North America,CA
5435,-3.83324921061962,142.93472128769707,solar,0,Asia,PG
5436,3.041468099394102,-81.31066235421957,solar,0,South America,EC
5437,40.6706231,95.4732347,wind,1,Asia,CN
5438,39.117142,-94.288161,solar,1,North America,US
5439,-32.4133663,149.0981088,wind,1,Oceania,AU
5440,52.6745954,9.4794756,solar,1,Europe,DE
5443,26.9601317,118.7244737,wind,1,Oceania,CN
5444,43.3647793,-111.8530301,wind,1,North America,US
5445,23.943047334520045,20.02915557126471,solar,0,Africa,LY
5446,63.38633338856488,3.6905635088265285,solar,0,Europe,NO
5447,48.2316792923706,-60.42089072702679,wind,0,North America,CA
5448,-24.872170180287707,121.25172557029941,geothermal,0,Oceania,AU
5450,43.7510143,-94.9685881,wind,1,North America,US
5451,26.0887617,114.3355835,wind,1,Oceania,CN
5452,35.2762806,126.3325596,wind,1,Oceania,KR
5453,9.5556016,45.5535679,solar,1,Africa,SO
5454,36.725,-108.1914,hydro,1,North America,US
5455,38.4738923,15.9362603,solar,1,Europe,IT
5456,41.287222,-109.444444,wind,1,North America,US
5457,9.467013051796243,91.14020002113273,wind,0,Asia,IN
5458,36.154438683545095,71.69342413987567,wind,0,Asia,PK
5459,15.9447909,-61.2100079,wind,1,North America,GP
5460,40.7679637,22.4114993,solar,1,Europe,GR
5461,40.5288009,22.5170191,solar,1,Europe,GR
5462,31.583886,115.1252194,wind,1,Oceania,CN
5463,46.612965,32.7605543,solar,1,Europe,UA
5466,48.0198912,11.5628278,geothermal,1,Europe,DE
5468,46.9226149,79.721185,wind,1,Asia,KZ
5469,52.6323666,13.7607442,solar,1,Europe,DE
5470,56.04072683782776,98.34423834171889,wind,0,Asia,RU
5471,51.6368593,5.5293969,solar,1,Europe,NL
5473,68.12370701760939,100.20436670849665,solar,0,Asia,RU
5474,43.05068415159967,39.49704762621599,solar,0,Europe,RU
5475,-7.831440346211046,-79.62061535900595,solar,0,South America,PE
5476,-3.0104333834105006,-63.1164813110377,wind,0,South America,BR
5477,56.5290657,27.2808211,solar,1,Europe,LV
5482,5.949804756195114,32.415185946506455,solar,0,Africa,SS
5483,47.1380201,-117.3002513,wind,1,North America,US
5484,49.8689679,13.8999108,solar,1,Europe,CZ
5485,45.183606,-0.1761179,solar,1,Europe,FR
5487,50.5724814,21.7015932,solar,1,Europe,PL
5488,9.842054473624287,47.810338335394476,geothermal,0,Africa,SO
5489,22.5784026,39.1682537,solar,1,Africa,SA
5490,34.2519946,120.6399586,wind,1,Oceania,CN
5491,18.2939877,-15.9731109,solar,1,Africa,MR
5492,16.630275077376965,-56.17608130332604,solar,0,North America,BB
5494,37.5148969,42.4301923,solar,1,Europe,TR
5495,41.69097,-72.97855,solar,1,North America,US
5496,27.0969072,117.0334589,wind,1,Oceania,CN
5497,-34.1439277243028,153.30598855687163,solar,0,Oceania,AU
5500,6.8201173,3.8482779,solar,1,Africa,NG
5501,69.91878755902502,-95.9990597003811,solar,0,North America,CA
5502,40.573611,74.391111,solar,1,Asia,US
5504,36.93157,-75.230764,wind,1,North America,US
5505,40.098131077112185,26.447019149323694,solar,0,Europe,TR
5506,-9.546531403605378,-39.287524122547296,wind,0,South America,BR
5508,64.92420155547751,91.47370700856396,hydro,0,Asia,RU
5510,-30.502659688541538,33.68027452702407,wind,0,Africa,ZA
5511,25.7622851,119.2491356,hydro,1,Oceania,CN
5512,39.43172616565724,138.10194205470054,wind,0,Asia,JP
5513,65.29646928792272,-18.694730505531368,hydro,0,Europe,IS
5516,23.0853317,115.8167314,wind,1,Oceania,CN
5517,40.1891313,119.9977881,wind,1,Oceania,CN
5518,39.6611579,-7.6634715,solar,1,Europe,PT
5520,-22.739942330259908,154.7832892379712,hydro,0,Oceania,AU
5523,37.645,-117.085833,geothermal,1,North America,US
5524,34.3427821,3.1675415,solar,1,Africa,DZ
5525,-11.3262233,-38.8048268,wind,1,South America,BR
5526,-7.1389339,107.7953947,geothermal,1,Asia,ID
5528,43.2181569,-94.5241548,wind,1,North America,US
5529,40.9193638,68.6240068,hydro,1,Asia,UZ
5530,26.5263503,71.4961813,wind,1,Asia,IN
5531,-21.1345243,-69.4655872,solar,1,South America,CL
5532,62.11972787888284,23.830784249331685,solar,0,Europe,FI
5533,39.2175,79.209444,wind,1,Asia,US
5534,-3.144049179931784,98.75132309404938,solar,0,Asia,ID
5535,47.42848170879563,146.95374815059625,solar,0,Asia,JP
5536,-19.28598921476741,134.00969486631112,solar,0,Oceania,AU
5539,45.579516,5.928461,solar,1,Europe,FR
5540,37.81714530693317,143.62889622140727,wind,0,Asia,JP
5541,-32.5635971,-54.211607,wind,1,South America,UY
5544,37.1964459,109.1312662,wind,1,Asia,CN
5546,60.5830784,5.8841811,hydro,1,Europe,NO
5548,29.5472892,116.1510014,wind,1,Oceania,CN
5549,47.1839817,-98.6192211,wind,1,North America,US
5550,12.042833,13.9133934,solar,1,Africa,NG
5551,52.0946291,16.2425083,solar,1,Europe,PL
5552,41.7313733,46.4446224,hydro,1,Africa,AZ
5554,14.2090144,43.4663073,solar,1,Africa,YE
5555,-26.93993734590896,-146.04139070088505,wind,0,Asia,PF
5556,59.983866766317846,-150.69519328937508,solar,0,North America,US
5557,7.437721249869348,-13.5716869222191,hydro,0,Africa,SL
5558,37.50093909659731,9.810800568161568,geothermal,0,Europe,TN
5559,41.487222,-96.392222,hydro,1,North America,US
5560,42.152546,14.4140954,solar,1,Europe,IT
5561,16.1657028,77.4479082,wind,1,Asia,IN
5562,39.36646663402978,-90.50577204284704,wind,0,North America,US
5563,27.078884213484514,-85.86038048727258,solar,0,North America,US
5564,37.1175327,119.7020398,wind,1,Oceania,CN
5565,26.53206472169302,7.465237927848392,wind,0,Africa,DZ
5566,-2.6352697,-42.6413329,wind,1,South America,BR
5567,35.441821666386076,32.01533667815812,solar,0,Europe,CY
5571,45.1640331069341,105.22737781084464,wind,0,Asia,MN
5572,4.5585316,13.7191412,solar,1,Africa,CM
5573,49.577526295957256,57.77591229641564,solar,0,Asia,KZ
5574,36.4048431,113.2183063,wind,1,Oceania,CN
5576,25.1209242,46.1924136,wind,1,Africa,SA
5577,43.5934121,3.9146462,geothermal,1,Europe,FR
5578,20.97165298467526,103.38421429346886,hydro,0,Asia,VN
5579,-20.4509839,-46.0014242,solar,1,South America,BR
5580,34.7162183,32.6492587,wind,1,Africa,CY
5581,41.6132605,139.987108,wind,1,Oceania,JP
5583,-20.8772692,167.266666,wind,1,Oceania,NC
5585,-6.442044673625432,-50.1112696716373,wind,0,South America,BR
5588,56.736220340273945,133.0209428246264,wind,0,Asia,RU
5589,-5.0827155,-37.0483446,wind,1,South America,BR
5591,47.1481643,9.4457354,solar,1,Europe,CH
5592,30.7975,-94.1756,hydro,1,North America,US
5593,52.6531104,156.2480362,wind,1,Oceania,RU
5594,51.1762859,-2.9680359,solar,1,Europe,GB
5595,-31.9976671,-52.2603283,wind,1,South America,BR
5596,52.754368407120126,61.3923526817523,hydro,0,Asia,KZ
5598,34.97878896874421,121.83325810550161,wind,0,Asia,CN
5599,-38.0213528,142.1534816,wind,1,Oceania,AU
5600,57.769273581613945,19.26888148956772,wind,0,Europe,SE
5601,37.12823822379424,61.7866416325181,wind,0,Asia,TM
5604,51.8840461,7.4077302,solar,1,Europe,DE
5606,42.9384293,88.5518158,wind,1,Asia,CN
5608,37.1864863,138.2554395,wind,1,Oceania,JP
5612,55.43571779194036,-12.695370615535069,hydro,0,Europe,IE
5614,33.0592872,-16.3619632,wind,1,Africa,PT
5615,43.444,-116.333,solar,1,North America,US
5616,36.0613396,103.7311731,wind,1,Asia,CN
5617,-9.124782233639529,27.487484167046745,hydro,0,Africa,ZM
5620,41.979716,107.8970131,wind,1,Asia,CN
5622,54.4035943,13.4196961,solar,1,Europe,DE
5625,41.4581392,9.2128454,solar,1,Europe,FR
5626,-29.0221209,134.7722628,wind,1,Oceania,AU
5627,40.4952221,34.8062388,solar,1,Europe,TR
5628,34.4742755,35.9893986,hydro,1,Africa,LB
5630,52.19246222910638,-94.40413229748573,geothermal,0,North America,CA
5633,37.94303370466183,33.25799892907315,solar,0,Europe,TR
5634,30.5814717,118.8738034,hydro,1,Oceania,CN
5635,-7.579300224476675,148.79197944641385,solar,0,Asia,PG
5637,46.376237,-82.661391,wind,1,North America,CA
5638,40.8253291,8.3277808,solar,1,Europe,IT
5639,15.94217094192733,152.86678682334292,wind,0,Asia,MP
5640,24.4547676,-15.1287532,wind,1,Africa,EH
5641,40.0650699,23.4149032,solar,1,Europe,GR
5643,56.2357349,22.2973662,solar,1,Europe,LT
5644,45.2767874,-1.0024196,solar,1,Europe,FR
5646,45.55465095993813,-72.43404465490644,solar,0,North America,CA
5647,-8.158622183030019,153.9352625764132,solar,0,Asia,PG
5648,35.3830671,110.9795362,wind,1,Oceania,CN
5649,16.9345822,75.231607,wind,1,Asia,IN
5650,33.5756018,36.6119927,solar,1,Africa,SY
5651,37.5167712,30.1494242,solar,1,Europe,TR
5652,45.6003166,2.6961346,hydro,1,Europe,FR
5654,14.731731141274423,28.00476897050231,wind,0,Africa,SD
5655,31.9596532,35.1852544,solar,1,Africa,PS
5656,23.75432219280478,-50.79842190260845,solar,0,North America,AG
5657,48.2001212,16.2360457,solar,1,Europe,AT
5660,-20.529053968580378,136.98170335636615,solar,0,Oceania,AU
5661,-34.5621517,148.8640249,wind,1,Oceania,AU
5662,36.4101438,4.1909342,hydro,1,Europe,DZ
5663,7.627571501953142,41.52651623642166,wind,0,Africa,ET
5664,44.3240016,115.6664657,wind,1,Oceania,CN
5665,-13.554412616600779,129.26057056697732,solar,0,Oceania,AU
5666,24.987054510406495,-90.60351657463025,wind,0,North America,MX
5667,15.9282661,74.5364642,wind,1,Asia,IN
5668,-3.994083633183301,103.2185908072957,geothermal,0,Asia,ID
5670,51.15732831245582,-121.508395144357,wind,0,North America,CA
5672,51.0296428,22.514842,solar,1,Europe,PL
5673,58.50145343302687,-137.886839260954,hydro,0,North America,CA
5674,40.0569281,23.4092815,solar,1,Europe,GR
5675,40.9762539,-71.1426884,wind,1,North America,US
5677,-24.8056245,26.8427947,solar,1,Africa,BW
5679,39.928333,-74.814444,solar,1,North America,US
5681,26.7999255,71.1481016,wind,1,Asia,IN
5685,61.4061474,-6.7101289,solar,1,Europe,FO
5686,23.3042771,32.72952,solar,1,Africa,EG
5687,-38.5460886,176.1945084,geothermal,1,Oceania,NZ
5688,27.796453049531124,57.089056775214914,wind,0,Asia,IR
5690,45.5470301,17.5131354,hydro,1,Europe,HR
5691,38.88380985600131,10.353403171005965,wind,0,Europe,IT
5692,38.5108819,37.5501257,hydro,1,Europe,TR
5693,-25.3049033,152.4034401,solar,1,Oceania,AU
5694,51.5681808,8.1822408,solar,1,Europe,DE
5695,26.5703108,115.4590378,wind,1,Oceania,CN
5696,-11.832255969389017,-52.53634100555506,solar,0,South America,BR
5697,13.691110290466938,-15.46432451931804,solar,0,Africa,GM
5698,5.374165,-72.3955939,solar,1,South America,CO
5699,48.5953,-118.0603,hydro,1,North America,US
5700,41.0039905,141.3109496,wind,1,Oceania,JP
5701,56.92019285657314,25.979153662836723,wind,0,Europe,LV
5702,42.8567966,-79.930495,wind,1,North America,CA
5703,49.9367786,21.8467005,solar,1,Europe,PL
5704,37.4620109,106.4218595,wind,1,Asia,CN
5707,61.37857453469533,23.531412752262327,wind,0,Europe,FI
5708,35.2954486,-105.9186263,wind,1,North America,US
5709,40.6406628,-90.7388265,wind,1,North America,US
5711,45.318537924322456,27.936156923420157,wind,0,Europe,RO
5716,41.8828168,117.0514879,wind,1,Oceania,CN
5717,45.8883775399391,13.150187255087445,solar,0,Europe,IT
5718,44.9143366,10.3600875,solar,1,Europe,IT
5719,43.018056,-104.157222,wind,1,North America,US
5720,29.756975,-81.759128,solar,1,North America,US
5721,41.94095208687632,-11.348907838190343,solar,0,Europe,ES
5722,58.231173749913225,10.686738120021175,solar,0,Europe,DK
5723,21.8224708,110.0771445,wind,1,Oceania,CN
5724,49.5613599,-112.417299,wind,1,North America,CA
5726,-2.3570546,34.7565695,solar,1,Africa,TZ
5727,-28.2380732,-52.4228847,solar,1,South America,BR
5729,21.2643406,111.5697669,wind,1,Oceania,CN
5731,22.9149857,69.1270143,wind,1,Asia,IN
5732,48.93071,7.8663805,geothermal,1,Europe,FR
5733,64.50589295149163,-99.83391956505902,solar,0,North America,CA
5736,13.250843941698434,75.10695731006663,wind,0,Asia,IN
5737,30.31396626452502,61.78125541535755,solar,0,Asia,AF
5738,-10.750553806916663,24.027414289943437,wind,0,Africa,ZM
5739,35.8719589,102.3378348,hydro,1,Asia,CN
5740,-26.4665653,29.0912777,solar,1,Africa,ZA
5742,-31.73742975759481,-68.5841392899704,wind,0,South America,AR
5743,-28.33913525638363,-51.32546985836876,hydro,0,South America,BR
5744,50.3493191,66.8612512,wind,1,Asia,KZ
5745,-26.8860759,-48.7076939,solar,1,South America,BR
5746,25.148719,102.4708998,wind,1,Asia,CN
5747,30.667222,-96.082222,wind,1,North America,US
5748,56.0916884,9.7528511,hydro,1,Europe,DK
5749,51.56382953615065,32.94145944340232,wind,0,Europe,UA
5750,48.5095201,-112.1513246,wind,1,North America,US
5751,-26.983477542490164,-132.84937151251285,wind,0,Asia,PN
5752,42.5365326,123.2609829,wind,1,Oceania,CN
5754,-24.9063218,27.4901971,hydro,1,Africa,ZA
5755,-34.0753735,20.3054287,solar,1,Africa,ZA
5756,25.971373551750574,75.62151967064355,wind,0,Asia,IN
5758,-18.2428176,127.64786,solar,1,Oceania,AU
5759,-10.9234473,-51.6163316,solar,1,South America,BR
5760,-7.604892002507071,-50.9037562180892,solar,0,South America,BR
5761,33.98796780516315,89.58131105133106,wind,0,Asia,CN
5762,29.98410924339686,55.02592285626599,wind,0,Asia,IR
5763,35.6058098,136.8352412,hydro,1,Oceania,JP
5765,54.2996264,12.8963375,solar,1,Europe,DE
5768,56.356941872893344,-85.46210540441137,solar,0,North America,CA
5769,-35.4203215,149.2615705,hydro,1,Oceania,AU
5770,24.6467685,115.5596293,hydro,1,Oceania,CN
5772,23.844374755095956,6.4262313940309355,wind,0,Africa,DZ
5775,41.561847,-74.345912,solar,1,North America,US
5776,40.371389,-118.590833,geothermal,1,North America,US
5777,19.23240812069082,92.00500434913096,hydro,0,Asia,MM
5778,26.805179,71.2746835,wind,1,Asia,IN
5779,38.62600678105977,-98.96070504253584,wind,0,North America,US
5780,-12.916487,15.2670009,solar,1,Africa,AO
5781,47.9960467,11.7260732,geothermal,1,Europe,DE
5782,14.713095238333892,-68.39588093458798,wind,0,South America,BQ
5783,44.413186,-94.907619,solar,1,North America,US
5785,28.8505605,-95.9007879,wind,1,North America,US
5786,-27.7495722,30.7113361,solar,1,Africa,ZA
5787,16.279930305725088,28.926413852521108,wind,0,Africa,SD
5788,0.9448538,-79.7071739,solar,1,South America,EC
5789,-27.345581510262235,14.58772993074652,wind,0,Africa,NA
5790,-25.2427374,130.9820866,solar,1,Oceania,AU
5791,21.3224124,71.4558021,wind,1,Asia,IN
5794,47.180445217305106,-50.36392690574341,solar,0,North America,CA
5795,-26.473549,132.0154199,solar,1,Oceania,AU
5797,-22.6052794,17.0853057,solar,1,Africa,NA
5798,3.6602847650301698,-48.633974827975976,solar,0,South America,GF
5799,17.201635079641704,29.817468813250684,solar,0,Africa,SD
5801,25.470243744102703,-55.80357809706646,hydro,0,North America,AG
5802,45.6590025,82.363472,wind,1,Asia,KZ
5803,42.349444,-69.04,wind,1,North America,US
5804,29.868178035083744,83.78360661417778,solar,0,Asia,CN
5806,18.85056668973948,82.5072049883502,solar,0,Asia,IN
5809,38.8371549,-118.3238509,geothermal,1,North America,US
5810,50.5332392,21.0996534,solar,1,Europe,PL
5811,-45.7560505,-72.2888247,hydro,1,South America,CL
5812,27.5155994,114.9451381,wind,1,Oceania,CN
5813,28.8319297,121.8465757,wind,1,Oceania,CN
5814,-2.6118642141616704,34.05226905159293,wind,0,Africa,TZ
5815,16.7916912,121.1068532,hydro,1,Oceania,PH
5817,-15.7167798,-42.9847236,solar,1,South America,BR
5818,33.0746692,139.8118805,wind,1,Oceania,JP
5819,-45.0247962,-71.9676961,wind,1,South America,CL
5820,22.4959768,92.2162011,hydro,1,Asia,BD
5822,42.2150423,115.5460023,wind,1,Oceania,CN
5825,37.4398999,139.6940627,geothermal,1,Oceania,JP
5827,5.668112141802261,120.56203504985558,solar,0,Asia,PH
5828,46.1386382,83.7435114,wind,1,Asia,CN
5829,45.1151671,-117.8120763,wind,1,North America,US
5831,53.463618472859636,-70.5476242884846,wind,0,North America,CA
5834,45.8182061,0.551266,solar,1,Europe,FR
5835,58.6145609,8.9227893,solar,1,Europe,NO
5836,21.19766203795008,81.0450912155676,wind,0,Asia,IN
5837,-6.348922672070152,140.5985873796261,solar,0,Asia,ID
5838,-34.6096516,149.4759381,solar,1,Oceania,AU
5840,12.121802861676699,37.52897719459611,solar,0,Africa,ET
5843,8.47216075869558,49.0531383653788,wind,0,Africa,SO
5844,44.4568254,50.3180507,wind,1,Africa,KZ
5846,-16.821038414620965,-57.48813271826843,solar,0,South America,BO
5847,30.5903171526665,10.431970570031808,wind,0,Africa,LY
5848,38.5620447,-112.5800693,geothermal,1,North America,US
5849,48.8909587,-55.8228669,hydro,1,North America,CA
5850,56.37173558633798,29.324040481501555,solar,0,Europe,RU
5851,37.215092021023665,-114.80232435081703,hydro,0,North America,US
5855,44.1661864,-76.3759203,wind,1,North America,CA
5856,32.391906,-115.225284,geothermal,1,North America,MX
5857,37.6756733,22.6976317,solar,1,Europe,GR
5858,52.6646513,9.4905249,solar,1,Europe,DE
5859,51.5151473,12.0602089,solar,1,Europe,DE
5860,-0.623175707472079,-67.57071581640726,solar,0,South America,BR
5863,37.0870612,116.372123,wind,1,Oceania,CN
5864,41.3191722,112.4414834,wind,1,Oceania,CN
5865,61.095427650686545,3.86019980209457,solar,0,Europe,NO
5866,40.1155,-93.6122,solar,1,North America,US
5868,42.8618255,124.2411071,wind,1,Oceania,CN
5869,53.2524986,69.185625,wind,1,Asia,KZ
5870,53.1887191,9.5373599,solar,1,Europe,DE
5871,45.0527274,-96.8657452,wind,1,North America,US
5872,25.879378070885892,94.5185903322523,hydro,0,Asia,IN
5873,46.5500351,-60.4708095,hydro,1,North America,CA
5874,-8.005011294917033,54.01707892551971,solar,0,Africa,SC
5875,59.01698774039792,139.12182065571176,wind,0,Asia,RU
5877,45.5702914,-67.9658523,wind,1,North America,US
5879,36.847223,119.9130009,wind,1,Oceania,CN
5881,32.729238,-117.207718,solar,1,North America,US
5882,-34.6492267,146.0631793,solar,1,Oceania,AU
5883,8.939392010403118,75.25615812714281,wind,0,Asia,IN
5884,51.3071479,70.5492112,wind,1,Asia,KZ
5887,32.6005464,3.7003916,solar,1,Africa,DZ
5888,46.74628368825235,45.32680338085382,solar,0,Asia,RU
5889,32.2675145,-110.0896362,wind,1,North America,US
5890,48.869522194564155,36.14040610671975,wind,0,Europe,UA
5891,30.187840277991157,96.07975096139029,solar,0,Asia,CN
5892,35.440833,84.592222,wind,1,Asia,US
5893,9.8798211,13.9235663,solar,1,Africa,CM
5894,48.9270777412889,-73.89968955714245,solar,0,North America,CA
5896,-31.75459699273352,148.33394577681537,wind,0,Oceania,AU
5897,43.15523,-103.34385,solar,1,North America,US
5898,49.9683185,-108.6422473,wind,1,North America,CA
5900,41.1331209,112.579664,wind,1,Oceania,CN
5902,-3.621611016336061,106.40611716200408,hydro,0,Asia,ID
5903,35.2284926,-120.632297,wind,1,North America,US
5904,40.9680116,-103.3378294,wind,1,North America,US
5906,37.7781702,20.7171604,solar,1,Europe,GR
5907,37.727245,-88.849036,solar,1,North America,US
5908,36.1709961,103.4742616,hydro,1,Asia,CN
5909,26.7870583,71.0209276,wind,1,Asia,IN
5912,2.7772699,104.2046584,hydro,1,Asia,MY
5913,45.8034203,132.9742884,wind,1,Oceania,RU
5914,-1.763355620414778,174.9334466393263,solar,0,Asia,KI
5915,23.3560757,74.2359756,hydro,1,Asia,IN
5916,52.7197091,11.8596275,solar,1,Europe,DE
5917,-20.6676285,-46.3189711,hydro,1,South America,BR
5918,37.0533533,21.8024151,solar,1,Europe,GR
5920,41.60561802933357,137.02117043290167,wind,0,Asia,RU
5921,-4.4921881,15.8591862,wind,1,Africa,CD
